Name,SMILES,HOMO /eV,LUMO /eV,EG /eV,Planarity,SA Score,Anionic Reorganisation Energy /eV,Cationic Reorganisation Energy /eV,Linker Type,Fragment Functional Group,Eumelanin Type,Eumelanin Func Type,Eumelanin Bonded Type,Eumelanin Linker Type
1_206_imine_B,COc1cc2cc(N=CC3:occ4nccnc:34)[nH]c2cc1OC,-5.040275,-2.660842,2.379433,0.9999721496317296,3.2780213754185894,365.4410000017378,372.4669999974139,imine,none,DHI,Unmethlyated,2 - DHI,imine
1_207_imine_B,COc1cc2cc(N=CC3:occ4ncc(C)nc:34)[nH]c2cc1OC,-4.785228,-2.425754,2.359474,0.9999989105949556,3.316182005407412,386.2609999996493,378.3379999986209,imine,methyl,DHI,Unmethlyated,2 - DHI,imine
1_208_imine_B,COc1cc2cc(N=CC3:occ4ncc(C#N)nc:34)[nH]c2cc1OC,-5.20081,-3.207175,1.993636,0.9999657699203488,3.478874412540584,300.0510000019858,100000000.0,imine,cyanide,DHI,Unmethlyated,2 - DHI,imine
1_209_imine_B,COc1cc2cc(N=CC3:occ4nc(OC(C)=O)cnc:34)[nH]c2cc1OC,-4.937685,-2.593857,2.343828,0.9998931662276797,3.43989312158574,479.6420000056969,619.6759999947972,imine,Acetate,DHI,Unmethlyated,2 - DHI,imine
1_210_imine_B,COc1cc2cc(N=CC3:occ4nc(NC(C)=O)cnc:34)[nH]c2cc1OC,-4.799807,-2.478529,2.321278,0.9999753912883328,3.3393042754318945,426.05400000320515,400.3050000028452,imine,Amide,DHI,Unmethlyated,2 - DHI,imine
1_211_imine_B,CNc1cnc2:C(C=Nc3cc4cc(OC)c(OC)cc4[nH]3):occ2n1,-4.715811,-2.258113,2.457698,0.9998722860958448,3.410627643309814,460.6339999991178,372.4929999989399,imine,Amine,DHI,Unmethlyated,2 - DHI,imine
1_212_imine_B,COc1cnc2:C(C=Nc3cc4cc(OC)c(OC)cc4[nH]3):occ2n1,-4.788247,-2.353856,2.43439,0.9999947766787962,3.357622720232891,411.34900000179186,389.58000000275206,imine,Methoxy,DHI,Unmethlyated,2 - DHI,imine
1_213_imine_B,COc1cc2cc(N=CC3:occ4nc(C=O)cnc:34)[nH]c2cc1OC,-5.076379,-3.044659,2.03172,0.9999163845601988,3.4861261048482755,379.666000000725,368.0349999995087,imine,carbonyl,DHI,Unmethlyated,2 - DHI,imine
1_214_imine_B,COc1cc2cc(N=CC3:occ4nc(S(=O)(=O)O)cnc:34)[nH]c2cc1OC,-5.271045,-3.287047,1.983998,0.999934040159472,3.5564673304465,594.3299999998999,775.6319999971311,imine,Sulfonic Acid,DHI,Unmethlyated,2 - DHI,imine
1_215_imine_B,COc1cc2cc(N=CC3:occ4nc(C(F)(F)F)cnc:34)[nH]c2cc1OC,-5.024678,-2.872079,2.152599,0.9999994378045792,3.4382965417415337,100000000.0,369.8070000027655,imine,Trifloro,DHI,Unmethlyated,2 - DHI,imine
1_216_imine_B,COc1cc2cc(N=CC3:occ4nc(F)cnc:34)[nH]c2cc1OC,-5.026368,-2.718763,2.307605,0.999999403521232,3.4889608515612576,388.4440000001632,372.8440000013506,imine,F,DHI,Unmethlyated,2 - DHI,imine
1_217_imine_B,COc1cc2cc(N=CC3:occ4nc(O)cnc:34)[nH]c2cc1OC,-5.019937,-2.540047,2.47989,0.999997272835929,3.539305082330488,421.2719999995897,597.276000004058,imine,OH,DHI,Unmethlyated,2 - DHI,imine
1_218_imine_B,COc1cc2cc(N=CC3:occ4nc(S)cnc:34)[nH]c2cc1OC,-5.07088,-2.663803,2.407077,0.9999989123607368,3.680243543868951,390.1010000045062,721.5800000049057,imine,SH,DHI,Unmethlyated,2 - DHI,imine
1_219_imine_B,COc1cc2cc(N=CC3:occ4nc(Br)cnc:34)[nH]c2cc1OC,-5.005124,-2.792339,2.212784,0.9999874475332762,3.4793954669458733,383.4280000155559,373.3000000065658,imine,Br,DHI,Unmethlyated,2 - DHI,imine
1_220_imine_B,COc1cc2cc(N=CC3:occ4nc(C)cnc:34)[nH]c2cc1OC,-4.801505,-2.441641,2.359864,0.9999962860634766,3.323662774638181,376.59400000120513,375.55000000065775,imine,methyl,DHI,Unmethlyated,2 - DHI,imine
1_221_imine_B,COc1cc2cc(N=CC3:occ4nc(C#N)cnc:34)[nH]c2cc1OC,-5.307972,-3.227756,2.080216,0.9999990754415472,3.489737181771352,333.8589999948453,351.5480000023672,imine,cyanide,DHI,Unmethlyated,2 - DHI,imine
1_308_imine_B,COc1cc2cc(N=CC3:cccc4nc(C=O)cnc:34)[nH]c2cc1OC,-5.121251,-2.78256,2.338692,0.9999723363536366,2.986433654145713,297.655999995186,614.1570000036154,imine,carbonyl,DHI,Unmethlyated,2 - DHI,imine
1_309_imine_B,COc1cc2cc(N=CC3:cccc4nc(S(=O)(=O)O)cnc:34)[nH]c2cc1OC,-5.257342,-2.958158,2.299184,0.999353688468018,3.082748786436798,100000000.0,655.4159999941476,imine,Sulfonic Acid,DHI,Unmethlyated,2 - DHI,imine
1_317_imine_B,COc1cc2cc(N=CC3:cccc4nc(C#N)cnc:34)[nH]c2cc1OC,-5.142941,-2.854205,2.288736,0.9999420858931,2.9899058434948262,258.5830000025453,358.9289999981702,imine,cyanide,DHI,Unmethlyated,2 - DHI,imine
1_322_imine_B,COc1cc2cc(N=CC3:cccc4ncc(C=O)nc:34)[nH]c2cc1OC,-5.098626,-2.82139,2.277237,0.9999839603690224,2.9818040683468965,328.2250000047497,748.5640000013518,imine,carbonyl,DHI,Unmethlyated,2 - DHI,imine
1_323_imine_B,COc1cc2cc(N=CC3:cccc4ncc(S(=O)(=O)O)nc:34)[nH]c2cc1OC,-5.267148,-2.937165,2.329983,0.998039791434592,3.0967587301516195,100000000.0,690.8039999980247,imine,Sulfonic Acid,DHI,Unmethlyated,2 - DHI,imine
1_324_imine_B,COc1cc2cc(N=CC3:cccc4ncc(C(F)(F)F)nc:34)[nH]c2cc1OC,-5.0448,-2.638535,2.406266,0.9998088087403434,2.949805446849556,334.3820000081905,367.6110000014887,imine,Trifloro,DHI,Unmethlyated,2 - DHI,imine
1_330_imine_B,COc1cc2cc(N=CC3:cccc4ncc(C#N)nc:34)[nH]c2cc1OC,-5.187785,-2.900182,2.287603,0.999952883843839,2.973096967755181,276.743999995233,593.6319999964326,imine,cyanide,DHI,Unmethlyated,2 - DHI,imine
1_335_imine_B,COc1cc2cc(N=CC3:cc(C=O)cc4nccnc:34)[nH]c2cc1OC,-5.091047,-2.734204,2.356843,0.9999785991940928,3.045794600891276,305.688000000373,368.4839999987162,imine,carbonyl,DHI,Unmethlyated,2 - DHI,imine
1_336_imine_B,COc1cc2cc(N=CC3:cc(S(=O)(=O)O)cc4nccnc:34)[nH]c2cc1OC,-5.146087,-2.758612,2.387474,0.9999068213702024,3.0367542273373607,413.2549999994808,377.48199999623466,imine,Sulfonic Acid,DHI,Unmethlyated,2 - DHI,imine
1_343_imine_B,COc1cc2cc(N=CC3:cc(C#N)cc4nccnc:34)[nH]c2cc1OC,-5.238711,-2.80795,2.43076,0.9999880980874476,3.0290815831397966,278.1140000042796,347.6499999997031,imine,cyanide,DHI,Unmethlyated,2 - DHI,imine
1_349_imine_B,COc1cc2cc(N=CC3:c(S(=O)(=O)O)ccc4nccnc:34)[nH]c2cc1OC,-5.442415,-3.007022,2.435393,0.9616270626003248,3.05395891776888,710.4110000000219,406.5080000073067,imine,Sulfonic Acid,DHI,Unmethlyated,2 - DHI,imine
1_350_imine_B,COc1cc2cc(N=CC3:c(C(F)(F)F)ccc4nccnc:34)[nH]c2cc1OC,-5.044424,-2.600638,2.443786,0.991230752216591,3.0306754280878296,316.662000004726,355.86899999907473,imine,Trifloro,DHI,Unmethlyated,2 - DHI,imine
1_351_imine_B,COc1cc2cc(N=CC3:c(F)ccc4nccnc:34)[nH]c2cc1OC,-4.75935,-2.301213,2.458138,0.9999236792754224,2.903339643309815,320.10799999625306,335.8010000010836,imine,F,DHI,Unmethlyated,2 - DHI,imine
1_356_imine_B,COc1cc2cc(N=CC3:c(C#N)ccc4nccnc:34)[nH]c2cc1OC,-5.326195,-2.864336,2.461858,0.9999438275882282,3.0254105772226367,250.09299999874202,321.6470000006666,imine,cyanide,DHI,Unmethlyated,2 - DHI,imine
1_29_thio_B,COc1cc2cc(-c3sc(C4:c(OC(C)=O)ccc5nsnc:45)cc3OC)[nH]c2cc1OC,-4.6539,-2.552015,2.101885,0.9973309941109578,3.021967722975861,291.7840000009164,350.9879999983241,thio,Acetate,DHI,Unmethlyated,2 - DHI,thio
1_30_thio_B,COc1cc2cc(-c3sc(C4:c(NC(C)=O)ccc5nsnc:45)cc3OC)[nH]c2cc1OC,-4.752359,-2.43499,2.317369,0.8609806627226937,2.9895662499807703,404.8919999986538,405.0290000013774,thio,Amide,DHI,Unmethlyated,2 - DHI,thio
1_31_thio_B,CNc1ccc2nsnc2:C:1c1cc(OC)c(-c2cc3cc(OC)c(OC)cc3[nH]2)s1,-4.481529,-2.196266,2.285263,0.9022112800742084,3.032788923999977,451.87600000645034,388.32299999921815,thio,Amine,DHI,Unmethlyated,2 - DHI,thio
1_32_thio_B,COc1cc2cc(-c3sc(C4:c(OC)ccc5nsnc:45)cc3OC)[nH]c2cc1OC,-4.31637,-2.382102,1.934267,0.9999998937262268,2.9245960112947067,284.220000001369,100000000.0,thio,Methoxy,DHI,Unmethlyated,2 - DHI,thio
1_33_thio_B,COc1cc2cc(-c3sc(C4:c(C=O)ccc5nsnc:45)cc3OC)[nH]c2cc1OC,-4.737818,-2.838898,1.89892,0.8724172725314614,3.070965414924784,312.61300000187475,304.1050000101677,thio,carbonyl,DHI,Unmethlyated,2 - DHI,thio
1_34_thio_B,COc1cc2cc(-c3sc(C4:c(S(=O)(=O)O)ccc5nsnc:45)cc3OC)[nH]c2cc1OC,-4.831966,-2.923354,1.908612,0.8790850238997872,3.081854444901841,395.08200000273064,567.1160000056261,thio,Sulfonic Acid,DHI,Unmethlyated,2 - DHI,thio
1_35_thio_B,COc1cc2cc(-c3sc(C4:c(C(F)(F)F)ccc5nsnc:45)cc3OC)[nH]c2cc1OC,-4.737311,-2.753666,1.983644,0.8787811248814439,3.0704097798894354,367.37900000298396,100000000.0,thio,Trifloro,DHI,Unmethlyated,2 - DHI,thio
1_36_thio_B,COc1cc2cc(-c3sc(C4:c(F)ccc5nsnc:45)cc3OC)[nH]c2cc1OC,-4.498865,-2.574419,1.924446,0.9999988507405232,2.953986197317798,267.2319999983301,303.1990000017686,thio,F,DHI,Unmethlyated,2 - DHI,thio
1_37_thio_B,COc1cc2cc(-c3sc(C4:c(O)ccc5nsnc:45)cc3OC)[nH]c2cc1OC,-4.558192,-2.347841,2.210352,0.9230629325433914,2.975816429875936,393.7250000089989,350.3310000014608,thio,OH,DHI,Unmethlyated,2 - DHI,thio
1_39_thio_B,COc1cc2cc(-c3sc(C4:c(Br)ccc5nsnc:45)cc3OC)[nH]c2cc1OC,-4.562805,-2.615453,1.947352,0.886912420122608,3.004526268874148,311.4720000157831,307.0980000193231,thio,Br,DHI,Unmethlyated,2 - DHI,thio
1_40_thio_B,COc1cc2cc(-c3sc(C4:cccc5nsnc:45)cc3OC)[nH]c2cc1OC,-4.524669,-2.492857,2.031812,0.9999998519223404,2.826664372070676,238.00099999789379,299.3169999899692,thio,none,DHI,Unmethlyated,2 - DHI,thio
1_41_thio_B,COc1cc2cc(-c3sc(C4:c(C)ccc5nsnc:45)cc3OC)[nH]c2cc1OC,-4.62183,-2.413275,2.208555,0.9004827114636007,2.937309632022627,342.66699999716366,345.7449999987148,thio,methyl,DHI,Unmethlyated,2 - DHI,thio
1_42_thio_B,COc1cc2cc(-c3sc(C4:c(C#N)ccc5nsnc:45)cc3OC)[nH]c2cc1OC,-4.894725,-2.979121,1.915603,0.999919777414173,3.058300073524612,192.1159999983501,603.5780000020168,thio,cyanide,DHI,Unmethlyated,2 - DHI,thio
1_43_thio_B,COc1cc2cc(-c3sc(C4:cc(OC(C)=O)cc5nsnc:45)cc3OC)[nH]c2cc1OC,-4.543289,-2.520112,2.023176,0.99919827283063,3.0773096215028666,313.890999997966,415.103999999701,thio,Acetate,DHI,Unmethlyated,2 - DHI,thio
1_44_thio_B,COc1cc2cc(-c3sc(C4:cc(NC(C)=O)cc5nsnc:45)cc3OC)[nH]c2cc1OC,-4.580621,-2.425544,2.155077,0.9996653909453348,3.017891945561786,265.3490000011516,313.0270000037853,thio,Amide,DHI,Unmethlyated,2 - DHI,thio
1_45_thio_B,CNc1c:C(c2cc(OC)c(-c3cc4cc(OC)c(OC)cc4[nH]3)s2):c2nsnc2c1,-4.475245,-2.171701,2.303544,0.999392505382769,3.086972502219512,293.1590000007418,307.8420000092592,thio,Amine,DHI,Unmethlyated,2 - DHI,thio
1_46_thio_B,COc1c:C(c2cc(OC)c(-c3cc4cc(OC)c(OC)cc4[nH]3)s2):c2nsnc2c1,-4.50083,-2.314498,2.186332,0.9999518396522356,2.979420557534981,267.42799999919947,306.5350000033504,thio,Methoxy,DHI,Unmethlyated,2 - DHI,thio
1_47_thio_B,COc1cc2cc(-c3sc(C4:cc(C=O)cc5nsnc:45)cc3OC)[nH]c2cc1OC,-4.67708,-2.939033,1.738047,0.9999842114342936,3.1247476102575407,259.7529999984544,507.24600000103237,thio,carbonyl,DHI,Unmethlyated,2 - DHI,thio
1_48_thio_B,COc1cc2cc(-c3sc(C4:cc(S(=O)(=O)O)cc5nsnc:45)cc3OC)[nH]c2cc1OC,-4.723858,-2.952953,1.770905,0.999465717870859,3.1139790106586656,363.5749999957625,521.3009999861242,thio,Sulfonic Acid,DHI,Unmethlyated,2 - DHI,thio
1_49_thio_B,COc1cc2cc(-c3sc(C4:cc(C(F)(F)F)cc5nsnc:45)cc3OC)[nH]c2cc1OC,-4.945601,-2.879829,2.065772,0.9960909276567596,3.086510028028393,309.2660000038449,634.9599999957718,thio,Trifloro,DHI,Unmethlyated,2 - DHI,thio
1_50_thio_B,COc1cc2cc(-c3sc(C4:cc(F)cc5nsnc:45)cc3OC)[nH]c2cc1OC,-4.628319,-2.588099,2.04022,0.999999128112887,3.010074390519944,247.4569999976665,312.5139999974635,thio,F,DHI,Unmethlyated,2 - DHI,thio
1_51_thio_B,COc1cc2cc(-c3sc(C4:cc(O)cc5nsnc:45)cc3OC)[nH]c2cc1OC,-4.716729,-2.480628,2.236101,0.9996864469151392,3.075689059571824,268.383000002359,302.3289999982808,thio,OH,DHI,Unmethlyated,2 - DHI,thio
1_52_thio_B,COc1cc2cc(-c3sc(C4:cc(S)cc5nsnc:45)cc3OC)[nH]c2cc1OC,-4.706026,-2.573767,2.132259,0.9996941574474102,3.250390490698835,311.8949999989127,294.9880000014673,thio,SH,DHI,Unmethlyated,2 - DHI,thio
1_53_thio_B,COc1cc2cc(-c3sc(C4:cc(Br)cc5nsnc:45)cc3OC)[nH]c2cc1OC,-4.647296,-2.695229,1.952067,0.9998381069924882,3.0420268055467776,239.02200000884469,506.9249999942258,thio,Br,DHI,Unmethlyated,2 - DHI,thio
1_54_thio_B,COc1cc2cc(-c3sc(C4:cc(C)cc5nsnc:45)cc3OC)[nH]c2cc1OC,-4.680499,-2.461524,2.218975,0.9999467320161326,2.9839808305915003,242.9379999957746,303.0850000068312,thio,methyl,DHI,Unmethlyated,2 - DHI,thio
1_55_thio_B,COc1cc2cc(-c3sc(C4:cc(C#N)cc5nsnc:45)cc3OC)[nH]c2cc1OC,-4.746285,-2.982215,1.76407,0.999995675270582,3.103209840162468,222.2959999999147,281.7109999959939,thio,cyanide,DHI,Unmethlyated,2 - DHI,thio
1_56_thio_B,COc1cc2cc(-c3sc(C4:c(OC(C)=O)ncc5nsnc:45)cc3OC)[nH]c2cc1OC,-4.729608,-2.922942,1.806667,0.9984876759517738,3.2398384267401816,337.4630000034813,360.8319999984815,thio,Acetate,DHI,Unmethlyated,2 - DHI,thio
1_57_thio_B,COc1cc2cc(-c3sc(C4:c(NC(C)=O)ncc5nsnc:45)cc3OC)[nH]c2cc1OC,-4.772939,-2.864803,1.908136,0.9661849804382774,3.177679506936581,363.1419999946956,366.5639999962877,thio,Amide,DHI,Unmethlyated,2 - DHI,thio
1_58_thio_B,CNc1ncc2nsnc2:C:1c1cc(OC)c(-c2cc3cc(OC)c(OC)cc3[nH]2)s1,-4.406262,-2.577513,1.828748,0.9394312071404616,3.2029923812169177,449.9850000065635,356.63499999645865,thio,Amine,DHI,Unmethlyated,2 - DHI,thio
1_59_thio_B,COc1cc2cc(-c3sc(C4:c(OC)ncc5nsnc:45)cc3OC)[nH]c2cc1OC,-4.400707,-2.756315,1.644391,0.9999999581653896,3.1409413872670475,314.5580000054906,503.82400000671623,thio,Methoxy,DHI,Unmethlyated,2 - DHI,thio
1_60_thio_B,COc1cc2cc(-c3sc(C4:c(C=O)ncc5nsnc:45)cc3OC)[nH]c2cc1OC,-4.780132,-3.077305,1.702827,0.9982157029158176,3.289061006973183,204.2610000062268,280.3260000000591,thio,carbonyl,DHI,Unmethlyated,2 - DHI,thio
1_61_thio_B,COc1cc2cc(-c3sc(C4:c(S(=O)(=O)O)ncc5nsnc:45)cc3OC)[nH]c2cc1OC,-4.866772,-3.327566,1.539206,0.952952589963022,3.3201973729415446,304.4680000020889,331.8049999943468,thio,Sulfonic Acid,DHI,Unmethlyated,2 - DHI,thio
1_62_thio_B,COc1cc2cc(-c3sc(C4:c(C(F)(F)F)ncc5nsnc:45)cc3OC)[nH]c2cc1OC,-4.891797,-3.08925,1.802547,0.9170609808669002,3.2409214424204524,312.80500000139,531.4450000005309,thio,Trifloro,DHI,Unmethlyated,2 - DHI,thio
1_63_thio_B,COc1cc2cc(-c3sc(C4:c(F)ncc5nsnc:45)cc3OC)[nH]c2cc1OC,-4.88208,-3.038221,1.843859,0.9998682014408792,3.182306054205096,307.5619999945047,307.4080000005779,thio,F,DHI,Unmethlyated,2 - DHI,thio
1_64_thio_B,COc1cc2cc(-c3sc(C4:c(O)ncc5nsnc:45)cc3OC)[nH]c2cc1OC,-4.596843,-2.86476,1.732082,0.9999207362645336,3.231242547943916,325.6620000101975,300.4770000043208,thio,OH,DHI,Unmethlyated,2 - DHI,thio
1_65_thio_B,COc1cc2cc(-c3sc(C4:c(S)ncc5nsnc:45)cc3OC)[nH]c2cc1OC,-4.687015,-2.885441,1.801574,0.9255478274517128,3.3248344978544697,340.4620000073919,334.2180000181542,thio,SH,DHI,Unmethlyated,2 - DHI,thio
1_66_thio_B,COc1cc2cc(-c3sc(C4:c(Br)ncc5nsnc:45)cc3OC)[nH]c2cc1OC,-4.665237,-2.98977,1.675467,0.9581596017513284,3.229052923614756,319.4479999947361,310.3729999857023,thio,Br,DHI,Unmethlyated,2 - DHI,thio
1_67_thio_B,COc1cc2cc(-c3sc(C4:cncc5nsnc:45)cc3OC)[nH]c2cc1OC,-4.623474,-2.833893,1.789581,0.9999974532527516,3.07388085558716,271.8719999975292,290.8899999965797,thio,none,DHI,Unmethlyated,2 - DHI,thio
1_68_thio_B,COc1cc2cc(-c3sc(C4:c(C)ncc5nsnc:45)cc3OC)[nH]c2cc1OC,-4.572996,-2.747212,1.825785,0.9539702661264668,3.1046709915932897,336.4880000081029,331.6459999987273,thio,methyl,DHI,Unmethlyated,2 - DHI,thio
1_69_thio_B,COc1cc2cc(-c3sc(C4:c(C#N)ncc5nsnc:45)cc3OC)[nH]c2cc1OC,-4.961494,-3.216163,1.745331,0.9950167864845618,3.242945535927377,213.7409999995725,261.1779999933787,thio,cyanide,DHI,Unmethlyated,2 - DHI,thio
1_70_thio_B,COc1cc2cc(-c3sc(C4:nc(OC(C)=O)cc5nsnc:45)cc3OC)[nH]c2cc1OC,-4.693102,-2.803875,1.889227,0.9999846556119872,3.241669359637071,288.3470000015222,311.2730000066221,thio,Acetate,DHI,Unmethlyated,2 - DHI,thio
1_71_thio_B,COc1cc2cc(-c3sc(C4:nc(NC(C)=O)cc5nsnc:45)cc3OC)[nH]c2cc1OC,-4.698315,-2.70637,1.991945,0.9999987382729602,3.146477051944764,264.2320000013569,298.9539999980479,thio,Amide,DHI,Unmethlyated,2 - DHI,thio
1_72_thio_B,CNc1cc2nsnc2:C(c2cc(OC)c(-c3cc4cc(OC)c(OC)cc4[nH]3)s2):n1,-4.569466,-2.45012,2.119347,0.9999990647458302,3.1714698228763822,314.4509999983711,357.2189999977126,thio,Amine,DHI,Unmethlyated,2 - DHI,thio
1_73_thio_B,COc1cc2nsnc2:C(c2cc(OC)c(-c3cc4cc(OC)c(OC)cc4[nH]3)s2):n1,-4.66431,-2.692519,1.971791,0.9999998748624392,3.1342174460397354,250.95100000908133,279.2360000094049,thio,Methoxy,DHI,Unmethlyated,2 - DHI,thio
1_74_thio_B,COc1cc2cc(-c3sc(C4:nc(C=O)cc5nsnc:45)cc3OC)[nH]c2cc1OC,-4.78632,-3.073128,1.713192,0.9999999713914318,3.254697653472752,230.851000000257,502.7070000069216,thio,carbonyl,DHI,Unmethlyated,2 - DHI,thio
1_75_thio_B,COc1cc2cc(-c3sc(C4:nc(S(=O)(=O)O)cc5nsnc:45)cc3OC)[nH]c2cc1OC,-5.004679,-3.243784,1.760894,0.9995897209920556,3.3231750404353413,382.050000000163,601.394999990589,thio,Sulfonic Acid,DHI,Unmethlyated,2 - DHI,thio
1_76_thio_B,COc1cc2cc(-c3sc(C4:nc(C(F)(F)F)cc5nsnc:45)cc3OC)[nH]c2cc1OC,-4.953357,-3.037773,1.915584,0.999979193753231,3.221067844405564,244.5380000062869,631.8459999965853,thio,Trifloro,DHI,Unmethlyated,2 - DHI,thio
1_77_thio_B,COc1cc2cc(-c3sc(C4:nc(F)cc5nsnc:45)cc3OC)[nH]c2cc1OC,-4.74487,-2.84049,1.90438,0.9999999987139389,3.203812673167529,244.8859999931301,282.1249999979045,thio,F,DHI,Unmethlyated,2 - DHI,thio
1_78_thio_B,COc1cc2cc(-c3sc(C4:nc(O)cc5nsnc:45)cc3OC)[nH]c2cc1OC,-4.712794,-2.726333,1.986461,0.9999996478353146,3.225158290341053,244.4639999957871,100000000.0,thio,OH,DHI,Unmethlyated,2 - DHI,thio
1_79_thio_B,COc1cc2cc(-c3sc(C4:nc(S)cc5nsnc:45)cc3OC)[nH]c2cc1OC,-4.727132,-2.80947,1.917662,0.9999995827854812,3.3511647304126093,237.9320000181906,279.8820000025444,thio,SH,DHI,Unmethlyated,2 - DHI,thio
1_80_thio_B,COc1cc2cc(-c3sc(C4:nc(Br)cc5nsnc:45)cc3OC)[nH]c2cc1OC,-4.78506,-2.939415,1.845645,0.9999999844463586,3.2079310989278147,252.7910000062547,283.8029999984428,thio,Br,DHI,Unmethlyated,2 - DHI,thio
1_81_thio_B,COc1cc2cc(-c3sc(C4:nccc5nsnc:45)cc3OC)[nH]c2cc1OC,-4.633482,-2.747544,1.885938,0.9999999745592764,3.008207229213533,230.5899999992107,288.1410000045434,thio,none,DHI,Unmethlyated,2 - DHI,thio
1_82_thio_B,COc1cc2cc(-c3sc(C4:nc(C)cc5nsnc:45)cc3OC)[nH]c2cc1OC,-4.607008,-2.695598,1.91141,0.9999995180986718,3.0719860184269203,230.8789999951841,287.1779999986756,thio,methyl,DHI,Unmethlyated,2 - DHI,thio
1_83_thio_B,COc1cc2cc(-c3sc(C4:nc(C#N)cc5nsnc:45)cc3OC)[nH]c2cc1OC,-5.031866,-3.22562,1.806246,0.9999968579149244,3.264473971536712,208.3219999913126,277.1920000013779,thio,cyanide,DHI,Unmethlyated,2 - DHI,thio
1_84_thio_B,COc1cc2cc(-c3sc(C4:nncc5nsnc:45)cc3OC)[nH]c2cc1OC,-4.7424,-3.048862,1.693538,0.999999998919568,3.186270416026721,253.3220000041183,287.625000004482,thio,none,DHI,Unmethlyated,2 - DHI,thio
1_85_thio_B,COc1cc2cc(-c3sc(C4:scc5ncc(OC(C)=O)nc:45)cc3OC)[nH]c2cc1OC,-4.464364,-2.461914,2.00245,0.9997861671003032,3.221660194334289,356.2899999888032,328.2589999944321,thio,Acetate,DHI,Unmethlyated,2 - DHI,thio
1_86_thio_B,COc1cc2cc(-c3sc(C4:scc5ncc(NC(C)=O)nc:45)cc3OC)[nH]c2cc1OC,-4.437939,-2.416348,2.021591,0.9999640336562896,3.149269850635436,323.4860000011395,331.09500000136904,thio,Amide,DHI,Unmethlyated,2 - DHI,thio
1_87_thio_B,CNc1cnc2cs:C(c3cc(OC)c(-c4cc5cc(OC)c(OC)cc5[nH]4)s3):c2n1,-4.473279,-2.120945,2.352334,0.9993497388567828,3.178161093403608,408.1339999975171,343.6909999945783,thio,Amine,DHI,Unmethlyated,2 - DHI,thio
1_88_thio_B,COc1cnc2cs:C(c3cc(OC)c(-c4cc5cc(OC)c(OC)cc5[nH]4)s3):c2n1,-4.641995,-2.321501,2.320495,0.9999711842578806,3.119534299972321,341.5600000007543,327.5640000065323,thio,Methoxy,DHI,Unmethlyated,2 - DHI,thio
1_89_thio_B,COc1cc2cc(-c3sc(C4:scc5ncc(C=O)nc:45)cc3OC)[nH]c2cc1OC,-4.686313,-2.953443,1.73287,0.999999477869472,3.239527558399286,242.4009999958798,278.0120000024908,thio,carbonyl,DHI,Unmethlyated,2 - DHI,thio
1_90_thio_B,COc1cc2cc(-c3sc(C4:scc5ncc(S(=O)(=O)O)nc:45)cc3OC)[nH]c2cc1OC,-4.769935,-3.068405,1.70153,0.9952979425873734,3.344113998251718,414.7419999935664,407.2539999906439,thio,Sulfonic Acid,DHI,Unmethlyated,2 - DHI,thio
1_91_thio_B,COc1cc2cc(-c3sc(C4:scc5ncc(C(F)(F)F)nc:45)cc3OC)[nH]c2cc1OC,-4.867865,-2.878554,1.989311,0.9990691473376988,3.2145422860929083,324.1330000018934,368.37499999819556,thio,Trifloro,DHI,Unmethlyated,2 - DHI,thio
1_92_thio_B,COc1cc2cc(-c3sc(C4:scc5ncc(F)nc:45)cc3OC)[nH]c2cc1OC,-4.488955,-2.537931,1.951024,0.9999988568646898,3.2108548914143986,310.6709999992745,322.7570000017294,thio,F,DHI,Unmethlyated,2 - DHI,thio
1_93_thio_B,COc1cc2cc(-c3sc(C4:scc5ncc(O)nc:45)cc3OC)[nH]c2cc1OC,-4.532523,-2.371224,2.161299,0.9999959163479676,3.267067055994005,356.4549999937298,322.227999997267,thio,OH,DHI,Unmethlyated,2 - DHI,thio
1_94_thio_B,COc1cc2cc(-c3sc(C4:scc5ncc(S)nc:45)cc3OC)[nH]c2cc1OC,-4.470232,-2.485,1.985232,0.9999980125628916,3.37099854078828,294.5160000017495,366.0630000013043,thio,SH,DHI,Unmethlyated,2 - DHI,thio
1_95_thio_B,COc1cc2cc(-c3sc(C4:scc5ncc(Br)nc:45)cc3OC)[nH]c2cc1OC,-4.554161,-2.665575,1.888586,0.9999779119517036,3.1979988985700336,271.3379999913741,294.2629999888595,thio,Br,DHI,Unmethlyated,2 - DHI,thio
1_96_thio_B,COc1cc2cc(-c3sc(C4:scc5nccnc:45)cc3OC)[nH]c2cc1OC,-4.454515,-2.465092,1.989422,0.999999883504712,3.0283517347080373,261.99899999483017,490.4509999978472,thio,none,DHI,Unmethlyated,2 - DHI,thio
1_97_thio_B,COc1cc2cc(-c3sc(C4:scc5ncc(C)nc:45)cc3OC)[nH]c2cc1OC,-4.404865,-2.339443,2.065422,0.9999989527939734,3.0756761794287097,278.8800000053015,303.4410000036587,thio,methyl,DHI,Unmethlyated,2 - DHI,thio
1_98_thio_B,COc1cc2cc(-c3sc(C4:scc5ncc(C#N)nc:45)cc3OC)[nH]c2cc1OC,-4.708228,-3.011082,1.697147,0.9999998758806296,3.2318966163076697,209.2809999958262,346.8299999949522,thio,cyanide,DHI,Unmethlyated,2 - DHI,thio
