Name,SMILES,HOMO /eV,LUMO /eV,EG /eV,Planarity,SA Score,Linker Type,Fragment Functional Group,Eumelanin Type,Eumelanin Func Type,Eumelanin Bonded Type,Eumelanin Linker Type
0_37_thio_B,COc1cc(C2:c(O)ccc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.018516,-2.278118,2.740398,0.8045399832918614,3.1443772527739693,thio,OH,DHI,Unmethlyated,7 - DHI,thio
0_38_thio_B,COc1cc(C2:c(S)ccc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.123734,-2.430726,2.693008,0.6546222189096088,3.297330562255186,thio,SH,DHI,Unmethlyated,7 - DHI,thio
0_39_thio_B,COc1cc(C2:c(Br)ccc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-4.996959,-2.579971,2.416987,0.7409893965474641,3.17308709177218,thio,Br,DHI,Unmethlyated,7 - DHI,thio
0_40_thio_B,COc1cc(C2:cccc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-4.95072,-2.467649,2.483071,0.891935898972596,2.999238547894852,thio,none,DHI,Unmethlyated,7 - DHI,thio
0_41_thio_B,COc1cc(C2:c(C)ccc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-4.945017,-2.313959,2.631058,0.7692121272372596,3.105870454920659,thio,methyl,DHI,Unmethlyated,7 - DHI,thio
0_42_thio_B,COc1cc(C2:c(C#N)ccc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.213298,-3.019784,2.193514,0.7386315624243275,3.221179070931697,thio,cyanide,DHI,Unmethlyated,7 - DHI,thio
0_43_thio_B,COc1cc(C2:cc(OC(C)=O)cc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-4.966803,-2.494896,2.471907,0.8929225191696202,3.2315248424521297,thio,Acetate,DHI,Unmethlyated,7 - DHI,thio
0_44_thio_B,COc1cc(C2:cc(NC(C)=O)cc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.010739,-2.394459,2.616279,0.8936898362452904,3.172107166511049,thio,Amide,DHI,Unmethlyated,7 - DHI,thio
0_45_thio_B,CNc1c:C(c2cc(OC)c(-c3c(OC)c(OC)cc4cc[nH]c34)s2):c2nsnc2c1,-4.892685,-2.117509,2.775175,0.8942908500397002,3.249851499626597,thio,Amine,DHI,Unmethlyated,7 - DHI,thio
0_46_thio_B,COc1c:C(c2cc(OC)c(-c3c(OC)c(OC)cc4cc[nH]c34)s2):c2nsnc2c1,-4.96445,-2.373136,2.591314,0.8925889044514497,3.1422995549420687,thio,Methoxy,DHI,Unmethlyated,7 - DHI,thio
0_47_thio_B,COc1cc(C2:cc(C=O)cc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.099282,-2.945878,2.153404,0.895585637768967,3.2876266076646266,thio,carbonyl,DHI,Unmethlyated,7 - DHI,thio
0_48_thio_B,COc1cc(C2:cc(S(=O)(=O)O)cc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.135699,-2.960358,2.175341,0.8937944043077906,3.2698524597901804,thio,Sulfonic Acid,DHI,Unmethlyated,7 - DHI,thio
0_49_thio_B,COc1cc(C2:cc(C(F)(F)F)cc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.152236,-2.818096,2.33414,0.8975545377142087,3.2423834771599065,thio,Trifloro,DHI,Unmethlyated,7 - DHI,thio
0_50_thio_B,COc1cc(C2:cc(F)cc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.051102,-2.570826,2.480276,0.8969627296009024,3.1786352134179765,thio,F,DHI,Unmethlyated,7 - DHI,thio
0_51_thio_B,COc1cc(C2:cc(O)cc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.014881,-2.398472,2.616409,0.8923377078455003,3.2442498824698545,thio,OH,DHI,Unmethlyated,7 - DHI,thio
0_52_thio_B,COc1cc(C2:cc(S)cc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.036333,-2.535062,2.501271,0.895541738391783,3.4189513135968674,thio,SH,DHI,Unmethlyated,7 - DHI,thio
0_53_thio_B,COc1cc(C2:cc(Br)cc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.068953,-2.682814,2.386138,0.8950574552157499,3.2105876284448094,thio,Br,DHI,Unmethlyated,7 - DHI,thio
0_54_thio_B,COc1cc(C2:cc(C)cc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.003502,-2.421877,2.581625,0.8785893013701366,3.152541653489533,thio,methyl,DHI,Unmethlyated,7 - DHI,thio
0_55_thio_B,COc1cc(C2:cc(C#N)cc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.161504,-2.99852,2.162984,0.8993597745577162,3.266088837569554,thio,cyanide,DHI,Unmethlyated,7 - DHI,thio
0_56_thio_B,COc1cc(C2:c(OC(C)=O)ncc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.051347,-2.885343,2.166004,0.8905713776230002,3.3940536476894465,thio,Acetate,DHI,Unmethlyated,7 - DHI,thio
0_57_thio_B,COc1cc(C2:c(NC(C)=O)ncc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.116148,-2.787605,2.328543,0.8482241992534729,3.331894727885845,thio,Amide,DHI,Unmethlyated,7 - DHI,thio
0_58_thio_B,CNc1ncc2nsnc2:C:1c1cc(OC)c(-c2c(OC)c(OC)cc3cc[nH]c23)s1,-4.805712,-2.514014,2.291698,0.8261578206326479,3.3658713786240053,thio,Amine,DHI,Unmethlyated,7 - DHI,thio
0_59_thio_B,COc1cc(C2:c(OC)ncc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-4.809976,-2.751857,2.058119,0.8885912325088746,3.303820384674135,thio,Methoxy,DHI,Unmethlyated,7 - DHI,thio
0_60_thio_B,COc1cc(C2:c(C=O)ncc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.07952,-3.205119,1.874401,0.6523402810482286,3.451940004380271,thio,carbonyl,DHI,Unmethlyated,7 - DHI,thio
0_61_thio_B,COc1cc(C2:c(S(=O)(=O)O)ncc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.294494,-3.458413,1.836081,0.8265770408427539,3.4760708220730576,thio,Sulfonic Acid,DHI,Unmethlyated,7 - DHI,thio
0_62_thio_B,COc1cc(C2:c(C(F)(F)F)ncc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.259725,-3.169113,2.090612,0.6709655250915574,3.3967948915519663,thio,Trifloro,DHI,Unmethlyated,7 - DHI,thio
0_63_thio_B,COc1cc(C2:c(F)ncc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.020875,-2.99045,2.030425,0.8913273352642722,3.3508668771031287,thio,F,DHI,Unmethlyated,7 - DHI,thio
0_64_thio_B,COc1cc(C2:c(O)ncc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-4.984737,-2.882005,2.102732,0.7917214768360461,3.399803370841948,thio,OH,DHI,Unmethlyated,7 - DHI,thio
0_65_thio_B,COc1cc(C2:c(S)ncc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.137872,-2.915793,2.222079,0.6871880477192405,3.4933953207525037,thio,SH,DHI,Unmethlyated,7 - DHI,thio
0_66_thio_B,COc1cc(C2:c(Br)ncc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.083993,-3.000093,2.0839,0.8029478171513608,3.397613746512788,thio,Br,DHI,Unmethlyated,7 - DHI,thio
0_67_thio_B,COc1cc(C2:cncc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.046647,-2.838329,2.208318,0.8957077254931274,3.246455031411335,thio,none,DHI,Unmethlyated,7 - DHI,thio
0_68_thio_B,COc1cc(C2:c(C)ncc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.014377,-2.708196,2.306181,0.8056043348687425,3.273231814491321,thio,methyl,DHI,Unmethlyated,7 - DHI,thio
0_69_thio_B,COc1cc(C2:c(C#N)ncc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.168581,-3.259555,1.909027,0.7523275197693743,3.405824533334463,thio,cyanide,DHI,Unmethlyated,7 - DHI,thio
0_70_thio_B,COc1cc(C2:nc(OC(C)=O)cc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.148508,-2.852015,2.296493,0.877383356994404,3.395884580586336,thio,Acetate,DHI,Unmethlyated,7 - DHI,thio
0_71_thio_B,COc1cc(C2:nc(NC(C)=O)cc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.11134,-2.710222,2.401118,0.8927237102049954,3.300692272894028,thio,Amide,DHI,Unmethlyated,7 - DHI,thio
0_72_thio_B,CNc1cc2nsnc2:C(c2cc(OC)c(-c3c(OC)c(OC)cc4cc[nH]c34)s2):n1,-5.019732,-2.464195,2.555537,0.8770918725990962,3.334348820283469,thio,Amine,DHI,Unmethlyated,7 - DHI,thio
0_73_thio_B,COc1cc2nsnc2:C(c2cc(OC)c(-c3c(OC)c(OC)cc4cc[nH]c34)s2):n1,-5.067549,-2.697598,2.369951,0.8930256460978381,3.297096443446822,thio,Methoxy,DHI,Unmethlyated,7 - DHI,thio
0_74_thio_B,COc1cc(C2:nc(C=O)cc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.186956,-3.124048,2.062907,0.8961159377158928,3.4175766508798398,thio,carbonyl,DHI,Unmethlyated,7 - DHI,thio
0_75_thio_B,COc1cc(C2:nc(S(=O)(=O)O)cc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.376571,-3.302784,2.073787,0.9077239969005648,3.4790484895668534,thio,Sulfonic Acid,DHI,Unmethlyated,7 - DHI,thio
0_76_thio_B,COc1cc(C2:nc(C(F)(F)F)cc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.238123,-3.057838,2.180285,0.8870378284726934,3.3769412935370777,thio,Trifloro,DHI,Unmethlyated,7 - DHI,thio
0_77_thio_B,COc1cc(C2:nc(F)cc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.15006,-2.853726,2.296334,0.893389426777949,3.3723734960655607,thio,F,DHI,Unmethlyated,7 - DHI,thio
0_78_thio_B,COc1cc(C2:nc(O)cc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.117946,-2.73697,2.380975,0.8948826055198882,3.3937191132390847,thio,OH,DHI,Unmethlyated,7 - DHI,thio
0_79_thio_B,COc1cc(C2:nc(S)cc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.129198,-2.827985,2.301212,0.8956366924305799,3.519725553310641,thio,SH,DHI,Unmethlyated,7 - DHI,thio
0_80_thio_B,COc1cc(C2:nc(Br)cc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.180127,-2.959944,2.220183,0.8973844421465262,3.376491921825848,thio,Br,DHI,Unmethlyated,7 - DHI,thio
0_81_thio_B,COc1cc(C2:nccc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.035567,-2.710166,2.325401,0.8933195117062982,3.180781405037709,thio,none,DHI,Unmethlyated,7 - DHI,thio
0_82_thio_B,COc1cc(C2:nc(C)cc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.04906,-2.739845,2.309215,0.7890279500882602,3.240546841324953,thio,methyl,DHI,Unmethlyated,7 - DHI,thio
0_83_thio_B,COc1cc(C2:nc(C#N)cc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.258866,-3.170547,2.088318,0.8954246173034188,3.427352968943798,thio,cyanide,DHI,Unmethlyated,7 - DHI,thio
0_84_thio_B,COc1cc(C2:nncc3nsnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.148105,-3.040378,2.107727,0.8960097342244981,3.358844591850896,thio,none,DHI,Unmethlyated,7 - DHI,thio
0_85_thio_B,COc1cc(C2:scc3ncc(OC(C)=O)nc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-4.854342,-2.429138,2.425204,0.9000713253156262,3.375875415283554,thio,Acetate,DHI,Unmethlyated,7 - DHI,thio
0_86_thio_B,COc1cc(C2:scc3ncc(NC(C)=O)nc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-4.960741,-2.444827,2.515914,0.7866266684940639,3.3034850715846997,thio,Amide,DHI,Unmethlyated,7 - DHI,thio
0_87_thio_B,CNc1cnc2cs:C(c3cc(OC)c(-c4c(OC)c(OC)cc5cc[nH]c45)s3):c2n1,-4.578257,-2.055679,2.522578,0.8973779678964263,3.3410400908106945,thio,Amine,DHI,Unmethlyated,7 - DHI,thio
0_88_thio_B,COc1cnc2cs:C(c3cc(OC)c(-c4c(OC)c(OC)cc5cc[nH]c45)s3):c2n1,-4.775103,-2.175903,2.5992,0.8957607450282541,3.2824132973794065,thio,Methoxy,DHI,Unmethlyated,7 - DHI,thio
0_89_thio_B,COc1cc(C2:scc3ncc(C=O)nc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.061094,-2.966731,2.094363,0.9038433010167344,3.4024065558063725,thio,carbonyl,DHI,Unmethlyated,7 - DHI,thio
0_90_thio_B,COc1cc(C2:scc3ncc(S(=O)(=O)O)nc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.129687,-3.032291,2.097397,0.9204085787301906,3.499987447383231,thio,Sulfonic Acid,DHI,Unmethlyated,7 - DHI,thio
0_91_thio_B,COc1cc(C2:scc3ncc(C(F)(F)F)nc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.045201,-2.810878,2.234323,0.9003679339042687,3.370415735224422,thio,Trifloro,DHI,Unmethlyated,7 - DHI,thio
0_92_thio_B,COc1cc(C2:scc3ncc(F)nc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-4.884794,-2.510896,2.373898,0.9001338341118511,3.3794157143124304,thio,F,DHI,Unmethlyated,7 - DHI,thio
0_93_thio_B,COc1cc(C2:scc3ncc(O)nc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-4.807638,-2.282556,2.525081,0.8970767289811887,3.4356278788920367,thio,OH,DHI,Unmethlyated,7 - DHI,thio
0_94_thio_B,COc1cc(C2:scc3ncc(S)nc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-4.924477,-2.500438,2.424039,0.887113077474245,3.539559363686312,thio,SH,DHI,Unmethlyated,7 - DHI,thio
0_95_thio_B,COc1cc(C2:scc3ncc(Br)nc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-4.947591,-2.650657,2.296934,0.9015344262722038,3.3665597214680654,thio,Br,DHI,Unmethlyated,7 - DHI,thio
0_96_thio_B,COc1cc(C2:scc3nccnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-4.838425,-2.433346,2.405079,0.899099261321908,3.2009259105322148,thio,none,DHI,Unmethlyated,7 - DHI,thio
0_97_thio_B,COc1cc(C2:scc3ncc(C)nc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-4.786888,-2.296961,2.489928,0.898584658012047,3.2442370023267424,thio,methyl,DHI,Unmethlyated,7 - DHI,thio
0_98_thio_B,COc1cc(C2:scc3ncc(C#N)nc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.085132,-3.035135,2.049997,0.9050500392542292,3.3947756137147564,thio,cyanide,DHI,Unmethlyated,7 - DHI,thio
0_99_thio_B,COc1cc(C2:scc3nc(OC(C)=O)cnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-4.85708,-2.432803,2.424277,0.9008756795024826,3.3855176411428003,thio,Acetate,DHI,Unmethlyated,7 - DHI,thio
0_100_thio_B,COc1cc(C2:scc3nc(NC(C)=O)cnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-4.784864,-2.346113,2.43875,0.900126000334647,3.2999101125012293,thio,Amide,DHI,Unmethlyated,7 - DHI,thio
0_101_thio_B,CNc1cnc2:C(c3cc(OC)c(-c4c(OC)c(OC)cc5cc[nH]c45)s3):scc2n1,-4.654538,-2.09072,2.563818,0.898307411577247,3.3372642913292774,thio,Amine,DHI,Unmethlyated,7 - DHI,thio
0_102_thio_B,COc1cnc2:C(c3cc(OC)c(-c4c(OC)c(OC)cc5cc[nH]c45)s3):scc2n1,-4.780586,-2.207745,2.572841,0.898413122254731,3.2925972213206345,thio,Methoxy,DHI,Unmethlyated,7 - DHI,thio
0_103_thio_B,COc1cc(C2:scc3nc(C=O)cnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-4.986202,-2.901511,2.084691,0.9001294718669479,3.4008865903785424,thio,carbonyl,DHI,Unmethlyated,7 - DHI,thio
0_104_thio_B,COc1cc(C2:scc3nc(S(=O)(=O)O)cnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.248838,-3.210925,2.037913,0.9056238706346392,3.482297124802587,thio,Sulfonic Acid,DHI,Unmethlyated,7 - DHI,thio
0_105_thio_B,COc1cc(C2:scc3nc(C(F)(F)F)cnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.056706,-2.7926,2.264106,0.8926793085215036,3.381915487085465,thio,Trifloro,DHI,Unmethlyated,7 - DHI,thio
0_106_thio_B,COc1cc(C2:scc3nc(F)cnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-4.937625,-2.542766,2.394859,0.9000735611908801,3.388889059571822,thio,F,DHI,Unmethlyated,7 - DHI,thio
0_107_thio_B,COc1cc(C2:scc3nc(O)cnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-4.823003,-2.310106,2.512897,0.8988664119110583,3.431037717890248,thio,OH,DHI,Unmethlyated,7 - DHI,thio
0_108_thio_B,COc1cc(C2:scc3nc(S)cnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-4.936554,-2.497821,2.438733,0.8887589167747907,3.5490327089457043,thio,SH,DHI,Unmethlyated,7 - DHI,thio
0_109_thio_B,COc1cc(C2:scc3nc(Br)cnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.05114,-2.710637,2.340503,0.9016075291712008,3.380880830591499,thio,Br,DHI,Unmethlyated,7 - DHI,thio
0_110_thio_B,COc1cc(C2:scc3nc(C)cnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-4.85644,-2.349752,2.506688,0.8881517499449754,3.2504999719152927,thio,methyl,DHI,Unmethlyated,7 - DHI,thio
0_111_thio_B,COc1cc(C2:scc3nc(C#N)cnc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.149746,-3.065798,2.083948,0.9031650539000508,3.403929632729451,thio,cyanide,DHI,Unmethlyated,7 - DHI,thio
0_139_thio_B,COc1cc(C2:c(OC(C)=O)ccc3nonc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.085867,-2.53115,2.554717,0.8898413580574949,3.165416822812196,thio,Acetate,DHI,Unmethlyated,7 - DHI,thio
0_140_thio_B,COc1cc(C2:c(NC(C)=O)ccc3nonc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.171897,-2.434065,2.737832,0.808732531577031,3.1330153498171054,thio,Amide,DHI,Unmethlyated,7 - DHI,thio
0_141_thio_B,CNc1ccc2nonc2:C:1c1cc(OC)c(-c2c(OC)c(OC)cc3cc[nH]c23)s1,-4.837337,-2.163729,2.673608,0.8331419278670794,3.1842969620293635,thio,Amine,DHI,Unmethlyated,7 - DHI,thio
0_142_thio_B,COc1cc(C2:c(OC)ccc3nonc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-4.835672,-2.390707,2.444966,0.8890498050859974,3.0761040493240923,thio,Methoxy,DHI,Unmethlyated,7 - DHI,thio
0_143_thio_B,COc1cc(C2:c(C=O)ccc3nonc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.269395,-2.918597,2.350797,0.7875261183592053,3.222473452954169,thio,carbonyl,DHI,Unmethlyated,7 - DHI,thio
0_144_thio_B,COc1cc(C2:c(S(=O)(=O)O)ccc3nonc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.385198,-3.055389,2.329809,0.6886817900936475,3.226846008177276,thio,Sulfonic Acid,DHI,Unmethlyated,7 - DHI,thio
0_145_thio_B,COc1cc(C2:c(C(F)(F)F)ccc3nonc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.149705,-2.772295,2.37741,0.7702564216948553,3.21540134316487,thio,Trifloro,DHI,Unmethlyated,7 - DHI,thio
0_146_thio_B,COc1cc(C2:c(F)ccc3nonc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.03441,-2.611562,2.422847,0.896165471482622,3.1107793994644872,thio,F,DHI,Unmethlyated,7 - DHI,thio
0_147_thio_B,COc1cc(C2:c(O)ccc3nonc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.101032,-2.348922,2.75211,0.836344172844083,3.1326096320226275,thio,OH,DHI,Unmethlyated,7 - DHI,thio
0_148_thio_B,COc1cc(C2:c(S)ccc3nonc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.129019,-2.461547,2.667472,0.7615352268919531,3.2855629415038443,thio,SH,DHI,Unmethlyated,7 - DHI,thio
0_149_thio_B,COc1cc(C2:c(Br)ccc3nonc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.100763,-2.654457,2.446306,0.8488534230293112,3.161319471020839,thio,Br,DHI,Unmethlyated,7 - DHI,thio
0_150_thio_B,COc1cc(C2:cccc3nonc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.13668,-2.577765,2.558915,0.8970939059607816,2.9678292072355106,thio,none,DHI,Unmethlyated,7 - DHI,thio
0_151_thio_B,COc1cc(C2:c(C)ccc3nonc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.034011,-2.4029,2.631111,0.8387164505800414,3.094102834169318,thio,methyl,DHI,Unmethlyated,7 - DHI,thio
0_152_thio_B,COc1cc(C2:c(C#N)ccc3nonc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.349001,-3.12449,2.224512,0.7908249013496078,3.209808111553997,thio,cyanide,DHI,Unmethlyated,7 - DHI,thio
0_153_thio_B,COc1cc(C2:cc(OC(C)=O)cc3nonc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.070185,-2.544058,2.526127,0.9012568357613706,3.1891835985896098,thio,Acetate,DHI,Unmethlyated,7 - DHI,thio
0_154_thio_B,COc1cc(C2:cc(NC(C)=O)cc3nonc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.119317,-2.446066,2.673251,0.894636148435477,3.12976592264853,thio,Amide,DHI,Unmethlyated,7 - DHI,thio
0_155_thio_B,CNc1c:C(c2cc(OC)c(-c3c(OC)c(OC)cc4cc[nH]c34)s2):c2nonc2c1,-5.001902,-2.159409,2.842493,0.894788794840423,3.205131534198768,thio,Amine,DHI,Unmethlyated,7 - DHI,thio
0_156_thio_B,COc1c:C(c2cc(OC)c(-c3c(OC)c(OC)cc4cc[nH]c34)s2):c2nonc2c1,-5.080451,-2.433671,2.646779,0.8953334053467619,3.097579589514238,thio,Methoxy,DHI,Unmethlyated,7 - DHI,thio
0_157_thio_B,COc1cc(C2:cc(C=O)cc3nonc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.2129,-3.04374,2.169159,0.8981065548741684,3.2429066422367967,thio,carbonyl,DHI,Unmethlyated,7 - DHI,thio
0_158_thio_B,COc1cc(C2:cc(S(=O)(=O)O)cc3nonc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.24623,-3.031066,2.215164,0.9049648118996744,3.22705593373559,thio,Sulfonic Acid,DHI,Unmethlyated,7 - DHI,thio
0_159_thio_B,COc1cc(C2:cc(C(F)(F)F)cc3nonc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.269925,-2.888704,2.381221,0.9000302022913822,3.1995869511053154,thio,Trifloro,DHI,Unmethlyated,7 - DHI,thio
0_160_thio_B,COc1cc(C2:cc(F)cc3nonc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.241173,-2.688913,2.552261,0.900263177481144,3.132355249196152,thio,F,DHI,Unmethlyated,7 - DHI,thio
0_161_thio_B,COc1cc(C2:cc(O)cc3nonc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.129854,-2.464514,2.66534,0.8966222525128654,3.19796991824803,thio,OH,DHI,Unmethlyated,7 - DHI,thio
0_162_thio_B,COc1cc(C2:cc(S)cc3nonc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.147946,-2.595406,2.552539,0.8975387598865745,3.3726713493750413,thio,SH,DHI,Unmethlyated,7 - DHI,thio
0_163_thio_B,COc1cc(C2:cc(Br)cc3nonc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.180427,-2.746755,2.433671,0.8998437011342717,3.164307664222985,thio,Br,DHI,Unmethlyated,7 - DHI,thio
0_164_thio_B,COc1cc(C2:cc(C)cc3nonc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.043425,-2.414814,2.628611,0.8955871160799835,3.106261689267708,thio,methyl,DHI,Unmethlyated,7 - DHI,thio
0_165_thio_B,COc1cc(C2:cc(C#N)cc3nonc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.277038,-3.084035,2.193003,0.9017960134536762,3.221368872141724,thio,cyanide,DHI,Unmethlyated,7 - DHI,thio
0_166_thio_B,COc1cc(C2:c(OC(C)=O)ncc3nonc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.237782,-3.006095,2.231687,0.8959935372667209,3.377027297443947,thio,Acetate,DHI,Unmethlyated,7 - DHI,thio
0_167_thio_B,COc1cc(C2:c(NC(C)=O)ncc3nonc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.210069,-2.866006,2.344063,0.8729347181202524,3.3148683776403463,thio,Amide,DHI,Unmethlyated,7 - DHI,thio
0_168_thio_B,CNc1ncc2nonc2:C:1c1cc(OC)c(-c2c(OC)c(OC)cc3cc[nH]c23)s1,-4.89636,-2.60157,2.29479,0.8539670759887579,3.3478884918478604,thio,Amine,DHI,Unmethlyated,7 - DHI,thio
0_169_thio_B,COc1cc(C2:c(OC)ncc3nonc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-4.989498,-2.835633,2.153865,0.8956428077609913,3.2858374978979903,thio,Methoxy,DHI,Unmethlyated,7 - DHI,thio
0_170_thio_B,COc1cc(C2:c(C=O)ncc3nonc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.214856,-3.23469,1.980167,0.7976821084945869,3.433957117604127,thio,carbonyl,DHI,Unmethlyated,7 - DHI,thio
0_171_thio_B,COc1cc(C2:c(S(=O)(=O)O)ncc3nonc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.42507,-3.561149,1.863921,0.8462082922105828,3.4588613927926604,thio,Sulfonic Acid,DHI,Unmethlyated,7 - DHI,thio
0_172_thio_B,COc1cc(C2:c(C(F)(F)F)ncc3nonc:23)sc1-c1c(OC)c(OC)cc2cc[nH]c12,-5.362592,-3.259391,2.103201,0.7013338519050556,3.37958546227157,thio,Trifloro,DHI,Unmethlyated,7 - DHI,thio
